EmpID,FirstName,LastName,DOB,Title,StartDate,ExitDate
1926,Grayson,Preston,02/01/2000,Production Technician I,27-Nov-19,
1927,Turner,Bradley,06/04/1976,Production Technician I,03-Nov-22,02-Apr-23
1928,Elvis,Daniels,17/03/1983,Production Technician I,08-Aug-22,
1929,Rose,Travis,03/03/1988,Production Technician I,27-Jul-23,
1930,Frank,Williams,26/08/1986,Production Technician I,15-Jul-23,
1931,Yurem,Donovan,22/12/1999,Production Technician I,09-Nov-22,
1932,John,Smith,16/08/1977,Sales Manager,24-Dec-19,12-Jun-22
1933,Lynn,Daneault,01/11/1989,Sales Manager,08-Mar-19,
1934,Donysha,Kampew,29/09/1991,Sales Manager,25-Jun-19,04-Oct-20
1935,Jordin,Lozano,01/12/1974,Production Technician II,03-Jan-19,
1936,Ronald,Gross,26/05/1991,Production Technician II,02-Feb-23,
1937,Maryjane,Choi,25/03/1957,Production Technician II,30-Mar-22,30-Jan-23
1938,Madalynn,Yates,18/03/1957,Production Technician II,23-Mar-20,
1939,Angelina,Peck,05/03/1942,Production Technician II,06-Jun-19,
1940,Dario,Shaw,07/08/1942,Production Technician II,28-May-23,
1941,Deven,Frazier,06/10/1941,Production Technician II,03-Feb-21,
1942,Jett,Kent,11/02/1964,Production Technician II,30-Jul-19,09-Nov-22
1943,Zander,Aguilar,23/03/1956,Production Technician II,08-May-22,17-Nov-22
1944,Alessandro,Chavez,20/08/1963,Production Technician II,12-May-20,
1945,Jaxson,Brady,17/02/1977,Sales Manager,28-Mar-19,10-Dec-22
1946,Giovanni,Whitaker,22/07/1956,Production Technician II,22-Jul-19,
1947,Karen,Goodman,21/07/1982,Sales Manager,17-Sep-20,
1948,Skyla,Lambert,08/12/1963,Production Technician II,02-Jul-22,09-Aug-22
1949,Ashlynn,Duffy,04/04/1950,Sales Manager,30-Nov-19,
1950,Lilliana,Walker,24/03/1958,Production Technician II,21-Jul-23,21-Jul-23
1951,Lindsay,Copeland,09/10/1960,Sales Manager,26-Aug-20,30-May-21
1952,Kristin,Mccarty,31/07/1989,Sales Manager,16-May-20,
1953,Barbara,Sutwell,20/02/1976,Production Technician I,06-Apr-23,24-May-23
1954,Lenora,Tejeda,22/07/1968,Production Technician II,18-Feb-19,31-Oct-22
1955,Ludwick,Harrell,04/04/1998,Production Technician I,10-Oct-20,
1956,Courtney,Beatrice,18/12/1958,Production Technician I,15-May-21,
1957,Melisa,Gerke,15/02/1975,Production Technician I,13-May-19,30-May-22
1958,Lin,Chan,18/10/1990,Production Technician I,04-Jul-19,
1959,Kamrin,Sander,02/08/1989,Production Technician I,01-Apr-22,28-Apr-22
1960,Thomas,Rhoads,26/05/1948,Production Technician I,03-Nov-18,
1961,Nina,Panjwani,17/07/1945,Production Technician I,11-Oct-18,04-May-22
1962,Megan,Faller,18/02/1951,Production Technician II,25-Jun-23,25-Jul-23
1963,Judy,Jung,08/05/1972,Production Technician I,14-Sep-20,31-Aug-21
1964,April,Evensen,27/03/1969,Production Technician I,20-Dec-22,11-Mar-23
1965,Julissa,Hunts,31/07/1949,Production Technician II,23-Feb-22,
1966,Kristie,Nowlan,04/03/1971,Production Technician II,31-May-19,
1967,Dawn,Motlagh,11/12/1994,Production Technician I,29-Jan-19,
1968,Theresa,Wallace,29/06/1955,Production Technician I,01-Sep-19,
1969,Allison,Lydon,10/02/1975,Production Technician I,17-Jan-21,08-Jun-21
1970,Trina,Alagbe,17/04/1952,Production Technician I,21-Apr-22,21-Apr-22
1971,Betsy,Bondwell,10/02/1994,Production Technician II,15-Sep-18,14-Jul-23
1972,Joe,Smith,23/01/1996,Production Technician II,04-Dec-21,07-Jan-22
1973,Lisa,Lunquist,10/10/1991,Production Technician II,14-Nov-19,
1974,Jene'ya,Darson,29/12/1968,Production Technician I,14-Apr-21,
1975,Hunter,Cannon,31/10/1941,Production Technician I,14-Apr-19,
1976,Jon,Lynn,16/02/1945,Production Technician I,09-Jan-21,
1977,Paxton,Clarke,22/09/1952,Production Technician I,26-Dec-22,04-Jul-23
1978,Lillian,Hines,22/12/1976,Production Technician I,05-Oct-21,02-Jul-23
1979,Liam,Snow,25/03/1972,Production Technician I,25-Sep-22,27-Mar-23
1980,Arianna,Horton,16/06/1990,Production Technician I,10-Nov-21,
1981,Ayanna,Short,14/11/1993,Production Technician I,08-Apr-21,16-Jul-23
1982,Steve,Charles,24/05/1980,Production Technician I,14-Nov-18,
1983,Ricardo,Bruce,26/11/1956,Production Technician I,14-Mar-20,22-Oct-22
1984,Laura,Gutierrez,11/02/1948,Production Technician I,24-Jun-20,
1985,Braxton,Rojas,09/11/1963,Production Technician I,19-Mar-23,04-Apr-23
1986,Sage,Mercer,18/02/1949,Production Technician I,15-Aug-22,
1987,Chase,Horn,27/05/1967,Production Technician I,09-Nov-18,
1988,Juliana,Dyer,26/10/1989,Production Technician I,23-Nov-18,19-Aug-19
1989,Alec,Stephens,14/06/2000,Production Technician II,25-Feb-20,
1990,Adriana,Weber,18/09/1947,Production Technician II,16-May-20,18-May-22
1991,Lola,Hensley,01/01/1949,Production Technician II,18-Jun-19,05-Jul-23
1992,Shamar,Delgado,25/02/1950,Production Technician II,20-May-19,30-Mar-21
1993,Emmanuel,Huang,21/07/1972,Production Technician II,16-Oct-20,12-Feb-21
1994,Brenna,Decker,29/12/1988,Production Technician II,01-Jul-22,03-Nov-22
1995,Averie,Wolfe,06/08/1978,Production Technician II,17-Dec-22,
1996,Gaige,Marsh,10/07/1992,Production Technician II,24-Oct-21,21-Nov-21
1997,Karli,Ross,09/06/1990,Production Technician II,28-Feb-19,11-Oct-19
1998,Amiyah,Beasley,21/02/1999,Production Technician II,24-Mar-22,
1999,Kayla,Gibbs,22/06/1943,Production Technician II,17-Oct-21,12-Nov-22
2000,Jocelyn,Jackson,07/07/1963,Production Technician I,13-May-22,12-Sep-22
2001,Gilbert,Newman,17/08/1977,Production Technician I,09-Oct-19,06-Jan-23
2002,Roberto,Rosales,25/05/1990,Production Technician I,12-Oct-18,21-Jul-23
2003,Justice,Rhodes,01/07/1985,Production Technician I,13-Apr-20,28-Nov-22
2004,Adyson,Esparza,05/04/2001,Production Technician I,25-Apr-21,
2005,Laci,Baird,09/03/1947,Production Technician I,21-Dec-18,16-Nov-22
2006,Samson,Meza,23/10/1973,Production Technician I,19-Sep-21,
2007,Deacon,Bass,05/05/1979,Production Technician I,15-Dec-20,
2008,Kaila,Johnston,03/09/1941,Production Technician I,15-Jul-19,13-Jan-20
2009,Cayden,Maynard,01/10/1997,Production Technician I,17-Nov-21,
2010,Araceli,Mcguire,07/03/1949,Production Technician I,04-Feb-23,24-Jun-23
2011,Naomi,Hardin,06/08/1994,Production Technician I,03-Jul-22,12-Jul-22
2012,Darnell,Eaton,06/06/1984,Production Technician I,24-Jan-20,14-Sep-22
2013,Zariah,Ritter,08/04/1952,Production Technician I,07-Jul-19,27-Mar-21
2014,Malaki,Richards,11/11/1984,Production Technician II,13-Mar-22,
2015,Markus,Robles,05/03/1992,Production Technician II,02-Jun-23,
2016,Angela,Kaufman,01/10/1958,Production Technician II,08-Apr-21,
2017,Shaniya,Wolfe,17/04/1971,Production Technician II,02-Dec-19,
2018,Anya,Morton,27/01/1986,Production Technician II,09-Mar-22,18-May-23
2019,Emery,Peck,08/01/1977,Production Technician II,26-Mar-22,
2020,Angelique,Mathis,14/02/1946,Production Technician II,08-May-21,05-Aug-22
2021,Marlee,Woods,11/12/1955,Production Technician II,29-Nov-22,
2022,Jocelyn,Valentine,30/08/1941,Production Technician II,24-May-19,
2023,Sophie,Moran,04/08/1962,Production Technician II,29-Jan-22,23-Apr-22
2024,Yair,Snyder,25/03/1991,Production Technician II,06-Jul-21,14-Mar-22
2025,Shamar,Herman,11/04/1975,Production Technician II,29-Jan-21,12-Feb-23
2026,Ishaan,Schaefer,26/02/1970,Production Technician I,13-May-23,10-Jun-23
2027,Liam,Figueroa,04/08/1974,Production Technician I,22-May-19,
2028,Linda,Combs,02/05/1981,Production Technician I,30-Sep-21,14-Nov-21
2029,Marilyn,Moss,23/10/1943,Production Technician I,09-Sep-19,
2030,Yuliana,Nelson,13/08/1982,Production Technician I,26-Apr-19,13-May-19
2031,August,Wiley,16/06/1977,Production Technician I,19-Feb-22,05-Apr-23
2032,Lindsay,Pennington,05/11/1996,Production Technician I,16-Apr-22,25-Dec-22
2033,Nico,Villarreal,28/01/1991,Production Technician I,12-May-22,
2034,Jaliyah,Conway,19/01/1947,Production Technician I,26-Aug-21,03-Aug-23
2035,Raymond,Gillespie,14/03/2001,Production Technician I,06-Jun-20,23-Nov-21
2036,Joey,Montes,18/02/1942,Production Technician I,26-Jun-22,
2037,Ian,Hester,27/08/1945,Production Technician I,09-Jan-21,14-May-22
2038,Weston,Rios,04/05/2001,Production Technician I,02-Sep-18,
2039,Carson,Pennington,04/10/1957,Production Technician I,22-Apr-22,
2040,Brynlee,Crawford,04/12/1949,Production Technician II,05-Dec-21,26-Jun-23
2041,Sanai,Rose,18/04/1997,Production Technician II,13-Sep-22,
2042,Luna,Arroyo,29/02/1992,Production Technician II,24-Nov-19,
2043,Lorelai,Hale,21/09/1967,Production Technician II,19-Mar-20,
2044,Darrell,Horne,20/02/1992,Production Technician II,14-Sep-22,
2045,Itzel,Nunez,19/11/1976,Production Technician II,21-Sep-21,
2046,Serena,Lutz,26/10/1948,Production Technician II,22-May-20,
2047,Gwendolyn,Gray,23/08/1966,Production Technician II,13-Dec-22,
2048,Khalil,Lee,06/04/1995,Production Technician II,07-Feb-22,
2049,Corinne,Navarro,07/05/1942,Production Technician II,06-Oct-20,
2050,Meadow,Atkins,03/02/1953,Production Technician II,11-Jan-22,16-Dec-22
2051,Jaden,Charles,13/04/1999,Production Technician I,26-Feb-22,
2052,Blaine,Contreras,12/05/1956,Production Technician I,10-Jun-20,13-Nov-22
2053,Kolten,Kim,09/02/1989,Production Technician I,27-Sep-21,
2054,Erika,Mata,30/12/1993,Production Technician I,25-Oct-18,15-Oct-21
2055,Beau,Olsen,19/07/1989,Production Technician I,25-Nov-20,
2056,Kelly,Ellis,25/07/1957,Production Technician I,17-Apr-20,26-Feb-22
2057,Nikhil,Rivas,14/12/1964,Production Technician I,15-Apr-21,
2058,Brady,Boyd,13/01/1984,Production Technician I,17-Apr-22,03-Jun-22
2059,Alfred,Manning,27/07/1987,Production Technician I,29-Jul-23,06-Aug-23
2060,Angelina,Russell,18/09/1942,Production Technician I,26-Jan-23,
2061,King,Garrison,06/08/1946,Production Technician I,12-Dec-18,
2062,Kale,Middleton,18/07/1950,Production Technician I,25-Oct-18,
2063,Kailyn,Montgomery,26/03/1944,Production Technician I,20-May-21,
2064,Philip,Cobb,10/05/1964,Production Technician I,28-Aug-20,26-Dec-20
2065,Bria,Spence,29/02/1972,Production Technician II,10-May-20,
2066,Ellie,Holder,25/05/1989,Production Technician II,04-Aug-23,04-Aug-23
2067,Denzel,Clark,20/10/1949,Production Technician II,22-Apr-22,
2068,Sidney,Lewis,07/09/1962,Production Technician II,05-Jun-21,
2069,Simon,Rivers,25/12/1991,Production Technician II,29-Jun-22,
2070,Branson,Schneider,20/02/1969,Production Technician II,02-Jul-22,
2071,Maren,Whitehead,14/05/1977,Production Technician II,04-Jan-23,
2072,Gilbert,Hensley,07/09/1980,Production Technician II,08-Jul-23,
2073,Armani,Barker,18/07/1956,Production Technician II,03-Mar-23,06-Aug-23
2074,Tamia,Byrd,25/11/1967,Production Technician II,19-Aug-19,
2075,Oliver,Richardson,13/10/1976,Production Technician I,30-Oct-18,
2076,Nathalia,Larson,27/07/1943,Production Technician I,07-Dec-21,02-Jan-23
2077,Laurel,Chan,25/12/1943,Production Technician I,18-Nov-20,13-Feb-21
2078,Alejandra,Barnes,26/10/1986,Production Technician I,26-Sep-18,15-Oct-19
2079,Emilio,Daniel,12/06/1956,Production Technician I,19-Jun-22,
2080,Ellie,Robbins,03/11/1960,Production Technician I,15-Sep-22,14-Feb-23
2081,Vicente,Hansen,08/06/1988,Production Technician I,09-May-20,
2082,Jordan,Kemp,08/01/1961,Production Technician I,17-Feb-21,
2083,Edith,Richard,16/05/1981,Production Technician I,12-Apr-20,
2084,Dustin,Snow,06/02/1971,Production Technician I,30-Mar-21,
2085,Layton,Goodwin,12/07/1999,Production Technician I,05-May-19,11-Jan-22
2086,Eliza,Munoz,14/11/1978,Production Technician I,31-May-21,12-Nov-21
2087,Arianna,Durham,19/12/1959,Production Technician I,21-Nov-19,24-Jun-20
2088,Lia,Orr,27/05/1960,Production Technician I,19-Jul-19,
2089,Ethan,Rhodes,04/06/1966,Production Technician I,29-Dec-18,04-Jul-20
2090,Alexis,Nielsen,30/10/1942,Production Technician II,12-Jan-23,
2091,Adalyn,Bass,14/03/1999,Production Technician II,25-Nov-22,
2092,Hadley,Benson,09/09/1987,Production Technician II,13-Nov-19,
2093,Carlee,Lang,06/05/1948,Production Technician II,08-Sep-20,24-Aug-22
2094,Eli,Flores,12/01/1964,Production Technician II,16-Jun-19,07-Sep-21
2095,Lyric,Solomon,19/10/1997,Production Technician II,14-Jul-23,16-Jul-23
2096,Jerome,Howard,17/07/1985,Production Technician II,18-Jul-23,
2097,Parker,Fritz,25/02/1964,Production Technician II,06-Dec-18,09-Apr-19
2098,Phillip,Fuentes,19/05/1950,Production Technician II,15-Jul-20,
2099,Drake,Wiggins,29/03/1969,Production Technician I,30-Oct-18,
2100,Lucy,Santos,24/11/1944,Production Technician I,13-Sep-22,
2101,Justice,Curry,13/12/1964,Production Technician I,28-Dec-22,13-May-23
2102,Valeria,Zavala,23/01/1966,Production Technician I,24-Mar-23,
2103,Nola,Sellers,25/12/1986,Production Technician I,02-Oct-20,
2104,Andre,Fields,19/08/1949,Production Technician I,14-Sep-20,
2105,Joel,Hanson,27/01/1960,Production Technician I,19-Jan-20,
2106,Tony,Mendoza,14/11/1962,Production Technician I,14-Apr-19,20-Jan-23
2107,Jacqueline,Black,27/12/1943,Production Technician I,02-Jun-23,24-Jul-23
2108,Denise,Mccullough,19/09/1978,Production Technician I,09-May-22,03-Jan-23
2109,Zain,Tanner,22/11/1988,Production Technician I,23-Feb-21,
2110,Richard,Deleon,13/05/1948,Production Technician I,04-Jun-21,
2111,Carmelo,Hayden,17/05/1957,Production Technician I,29-Mar-22,30-Jul-22
2112,Emilio,Pierce,24/09/1943,Production Technician I,30-Jul-19,21-Jan-20
2113,Emerson,Wood,20/10/1944,Production Technician I,09-Jul-20,10-Dec-22
2114,Abagail,Moran,24/04/1992,Production Technician II,24-Aug-19,
2115,Nikhil,Cummings,30/03/1978,Production Technician II,15-Apr-19,10-May-23
2116,Stanley,Bowen,03/09/1946,Production Technician II,21-Aug-21,
2117,Terrell,Hanna,17/05/1993,Production Technician II,22-Jun-20,
2118,Dale,Mendoza,06/11/2000,Production Technician II,28-Jan-20,
2119,Marcos,Carey,10/09/1941,Production Technician II,29-Mar-19,
2120,Simeon,Pittman,17/01/1967,Production Technician II,05-Oct-18,
2121,Jenna,Cochran,11/09/1998,Production Technician II,20-Aug-20,
2122,Tia,Kent,21/10/1975,Production Technician I,11-Jun-21,14-Nov-22
2123,Chace,Farley,12/02/1979,Production Technician I,10-Sep-21,
2124,Spencer,Hicks,09/08/1950,Production Technician I,21-Feb-23,09-Jul-23
2125,Leslie,Zamora,30/05/2001,Production Technician I,09-Aug-19,
2126,Chasity,Kennedy,20/06/1969,Production Technician I,08-Mar-21,07-Oct-22
2127,Makena,Benitez,26/11/1953,Production Technician I,20-Jul-19,
2128,Remington,Walton,02/10/1955,Production Technician I,27-Mar-23,
2129,Raina,Best,02/02/1988,Production Technician I,07-Oct-19,
2130,Paulina,Henderson,24/02/1973,Production Technician I,13-Dec-22,
2131,Kaiya,Marsh,12/03/1951,Production Technician I,06-Jun-20,12-Mar-22
2132,Scarlett,Brooks,18/06/1964,Production Technician I,25-Apr-22,
2133,Makhi,Kramer,20/08/1974,Production Technician I,28-Jul-20,
2134,Beatrice,Faulkner,09/07/2001,Production Technician I,28-Feb-22,31-May-23
2135,Valeria,Mayo,25/04/1955,Production Technician I,25-Oct-21,18-Feb-23
2136,Darrell,Vaughan,08/10/1991,Production Technician I,12-Sep-18,11-Jul-20
2137,Carlos,Murphy,21/02/1962,Production Technician II,31-Dec-22,15-Jan-23
2138,Wilson,Sloan,11/08/1966,Production Technician II,04-Nov-21,10-Jun-23
2139,Kaleb,Elliott,30/03/1968,Production Technician II,05-May-20,
2140,Harley,Jones,22/08/1969,Production Technician II,08-Dec-20,
2141,Casey,Dixon,25/07/1946,Production Technician II,29-Sep-18,20-May-23
2142,Josue,Gentry,25/01/1965,Production Technician II,09-Jan-20,02-Nov-20
2143,Adelaide,Meyer,25/01/1994,Production Technician II,01-Jul-20,31-Oct-22
2144,Pierre,Craig,28/01/1998,Production Technician II,25-Aug-22,
2145,Leo,Hickman,04/10/1989,Production Technician II,27-Feb-19,
2146,Frankie,Franklin,03/11/1943,Production Technician I,25-Dec-19,04-Jun-23
2147,Vance,Cain,06/11/1981,Production Technician I,14-Aug-20,27-Oct-21
2148,Joel,Koch,21/04/1949,Production Technician I,30-Jul-21,
2149,Cheyanne,Hess,26/03/1997,Production Technician I,02-May-21,27-Jun-23
2150,Ishaan,Sheppard,06/10/1971,Production Technician I,21-Jan-23,29-Mar-23
2151,Areli,Mitchell,05/12/1950,Production Technician I,20-Jan-21,27-Jun-23
2152,Alexis,Kirby,07/01/1956,Production Technician I,07-Oct-20,
2153,Alfred,Caldwell,10/09/1944,Production Technician I,15-Jun-19,
2154,Julianna,Vang,08/09/1975,Production Technician I,28-Apr-22,
2155,Arthur,Wilson,24/02/1942,Production Technician I,29-Jun-19,19-Feb-23
2156,Ariel,Osborn,29/01/1989,Production Technician I,11-Sep-18,14-Mar-20
2157,Ansley,Arias,02/02/1950,Production Technician I,15-May-20,22-Dec-21
2158,Melany,Stafford,07/07/1962,Production Technician I,23-Feb-23,
2159,Matias,Burns,31/05/1983,Production Technician I,23-Mar-21,22-Mar-22
2160,Aden,George,22/05/1988,Production Technician I,07-Nov-22,06-Apr-23
2161,Rodolfo,Franklin,26/05/1951,Production Technician I,19-May-21,
2162,Juliet,Wall,05/04/1970,Production Technician II,02-Jan-21,
2163,London,Contreras,19/11/1966,Production Technician II,26-Mar-19,
2164,Kyler,Burton,27/07/1950,Production Technician II,28-Sep-20,
2165,Yasmine,Hughes,06/02/1948,Production Technician II,16-Mar-19,26-Apr-20
2166,Dillon,Sullivan,09/09/1997,Production Technician II,20-Mar-19,
2167,Kendrick,Ashley,27/11/1991,Production Technician II,30-Dec-18,10-Aug-20
2168,Rashad,Mayo,16/01/1995,Production Technician II,08-Aug-18,
2169,Larissa,Warner,26/12/1995,Production Technician II,04-Jul-20,11-May-22
2170,Delilah,Cooke,17/06/1950,Production Technician I,29-Jan-23,
2171,Simone,Sharp,11/02/1992,Production Technician I,09-Aug-21,27-May-22
2172,Cristofer,Mcbride,01/06/1994,Production Technician I,16-May-21,30-Jun-23
2173,Charlize,Wong,04/10/1987,Production Technician I,14-Aug-21,08-Oct-21
2174,Adelaide,Herman,29/12/1970,Production Technician I,08-Feb-22,
2175,Kason,Ellison,02/10/1987,Production Technician I,16-Dec-19,21-Jun-20
2176,Tyree,Weaver,22/12/1988,Production Technician I,07-Oct-21,
2177,Landen,Figueroa,02/09/1951,Production Technician I,23-Dec-20,
2178,Francis,Robbins,30/08/1990,Production Technician I,01-Nov-22,
2179,Raphael,Solomon,04/01/1996,Production Technician I,28-Oct-22,27-May-23
2180,Zariah,Castaneda,10/08/1980,Production Technician I,03-Nov-18,03-May-23
2181,Trevin,Lambert,13/08/1991,Production Technician I,05-Mar-19,16-Mar-20
2182,Nathalie,Hays,20/01/1992,Production Technician I,14-Mar-21,
2183,Bria,Bush,12/09/1949,Production Technician I,13-Dec-18,
2184,Mason,Brewer,20/02/1984,Production Technician I,05-Sep-21,31-Mar-23
2185,Salvatore,Snyder,21/04/1959,Production Technician II,17-May-20,18-Feb-22
2186,Vivian,Hickman,17/05/1997,Production Technician II,03-Mar-23,23-Mar-23
2187,Amaris,Kirk,26/01/1998,Production Technician II,28-Feb-20,
2188,Grant,York,21/02/1965,Production Technician II,11-Feb-21,28-Jun-23
2189,Tyree,Mahoney,04/07/1944,Production Technician II,25-Jan-19,
2190,Kimberly,Horn,20/01/1985,Production Technician II,25-Apr-23,15-Jun-23
2191,Paul,Moreno,19/11/1971,Production Technician II,14-Feb-21,19-Apr-23
2192,Macey,Christian,29/06/1945,Production Technician II,07-Oct-20,18-Jan-23
2193,Joel,Bowen,01/08/1963,Production Technician I,28-Feb-19,01-Jun-23
2194,Isis,Vega,18/02/1992,Production Technician I,27-Jul-19,
2195,Josie,Mercer,31/10/1954,Production Technician I,02-Jun-23,07-Jul-23
2196,Ellie,Ortega,25/06/1983,Production Technician I,14-Nov-22,04-Jan-23
2197,Adrien,Maddox,12/04/1983,Production Technician I,22-Aug-18,10-Nov-21
2198,Landyn,Velez,01/07/1963,Production Technician I,15-Dec-22,29-Dec-22
2199,Lilly,Haynes,10/07/1977,Production Technician I,31-May-20,
2200,Bianca,Cardenas,15/03/1954,Production Technician I,19-Jul-22,
2201,Cayden,Bartlett,27/06/1990,Production Technician I,01-Jul-20,
2202,Desiree,Walker,01/01/1969,Production Technician I,18-Nov-20,
2203,Colton,Le,05/04/1986,Production Technician I,29-Feb-20,20-May-21
2204,Leonidas,Bridges,23/10/1984,Production Technician I,24-Sep-21,28-Jan-22
2205,Gia,Franco,13/01/1944,Production Technician I,13-Apr-22,30-Jul-23
2206,Audrina,Williams,09/01/1942,Production Technician I,25-Oct-22,
2207,Sam,Knight,06/06/1953,Production Technician I,27-Jan-21,
2208,Lisa,Galia,20/10/1948,IT Support,21-Sep-18,
2209,Rick,Clayton,30/08/2000,IT Support,14-Apr-20,
2210,Julia,Soto,12/02/1965,IT Support,31-May-21,31-Oct-22
2211,Leonara,Lindsay,24/08/1971,IT Support,10-Apr-20,
2212,Savanna,Mayo,11/05/1991,IT Support,03-Jul-22,22-Mar-23
2213,Branden,Khan,03/09/1965,IT Support,15-Mar-23,10-May-23
2214,Aiden,Wade,22/10/1951,IT Support,29-Jul-21,12-Aug-22
2215,Conrad,Ochoa,17/12/1962,IT Support,05-Feb-22,13-Jan-23
2216,Jaylyn,Bruce,10/02/1972,IT Manager - Support,09-Nov-22,
2217,Kaylie,Ayers,21/07/1995,IT Manager - Infra,23-Nov-20,14-Dec-20
2218,Abdullah,Arellano,08/11/1967,IT Manager - DB,21-Feb-19,21-Oct-22
2219,Hazel,Lane,25/10/1966,IT Support,25-Sep-22,06-May-23
2220,Lilah,Harrison,03/09/1961,IT Support,17-Sep-22,
2221,Cedric,Sawyer,14/11/1993,IT Support,31-May-19,
2222,Caiden,Lam,17/07/1998,IT Support,21-Jul-20,18-Aug-21
2223,Isla,Hawkins,18/02/1942,IT Manager - Support,04-Jul-20,
2224,Hadley,Nash,14/01/1999,IT Manager - Infra,13-Oct-20,
2225,Milo,Jensen,03/12/1971,IT Manager - DB,01-May-23,
2226,Zechariah,Strong,07/09/1960,IT Support,22-Mar-19,17-Jun-21
2227,Raymond,Maldonado,05/06/1995,IT Support,27-Dec-21,
2228,Kayley,Romero,16/09/1942,IT Support,12-Aug-18,13-Jun-22
2229,Antonio,Gray,01/10/1977,IT Support,28-Dec-22,
2230,Kane,Mcfarland,20/08/1972,IT Manager - Support,25-Nov-18,
2231,Kylie,Ellis,24/04/1990,IT Manager - Infra,26-Dec-20,
2232,Jovan,Giles,05/10/1942,IT Manager - DB,16-Dec-22,
2233,Sheldon,Castillo,22/04/1977,IT Support,27-Sep-19,
2234,Ariel,Barnes,26/02/1975,IT Support,20-Feb-21,09-Jan-22
2235,Kyson,Grimes,31/08/1954,IT Support,26-Feb-22,
2236,Princess,Long,28/10/1948,IT Support,23-Dec-18,11-Oct-21
2237,Lyla,Wong,22/04/1975,IT Manager - Support,10-Jan-22,04-Jan-23
2238,Shyanne,Livingston,17/01/1972,IT Manager - Infra,04-Mar-21,06-Dec-21
2239,Dario,Whitney,11/12/1962,IT Manager - DB,10-Mar-23,04-Apr-23
2240,Pedro,Nelson,28/11/1997,IT Support,05-Dec-18,
2241,Carlo,Carr,01/06/1981,IT Support,24-Jun-21,
2242,Aileen,Pacheco,29/03/1994,IT Support,10-May-22,16-Jul-22
2243,Dorian,Wu,20/07/1954,IT Support,13-Apr-23,03-May-23
2244,Monica,Pham,08/12/1949,IT Manager - Support,04-Aug-22,
2245,Londyn,Underwood,15/09/1946,IT Manager - Infra,28-Feb-21,13-Jul-22
2246,Britney,Logan,22/11/1973,IT Manager - DB,14-Oct-20,10-Apr-22
2247,Alessandra,Novak,10/04/1983,IT Support,10-Sep-18,08-Jun-23
2248,Ariel,Powers,17/12/1999,IT Support,16-Dec-22,28-May-23
2249,Jewel,Bryant,07/11/1994,IT Support,28-Sep-18,26-Jan-19
2250,Irene,Kim,02/09/1962,IT Support,08-Mar-22,26-Apr-22
2251,Carla,Willis,03/10/1978,IT Manager - Support,12-Jan-22,
2252,Ricardo,Fitzgerald,12/11/1973,IT Manager - Infra,08-Dec-20,
2253,Steven,Jarvis,05/02/1982,IT Support,17-Nov-20,
2254,Benjamin,Marquez,27/10/1957,IT Support,18-Jan-21,
2255,Gabrielle,Mercer,16/07/1990,IT Support,15-Sep-20,01-Oct-21
2256,Kaylyn,Pham,29/12/1981,IT Support,11-Dec-19,
2257,Ingrid,Lucero,22/10/1988,IT Manager - Support,29-Apr-21,10-Jun-22
2258,Keshawn,Gilmore,20/02/1999,IT Manager - Infra,03-Apr-21,
2259,Connor,Wang,24/03/1961,IT Support,01-Feb-22,
2260,Rocco,Vaughan,21/10/1992,IT Support,17-Jan-20,30-Sep-21
2261,Samuel,Jennings,01/06/1958,IT Support,01-Jun-22,
2262,Shane,Harper,03/10/1950,IT Support,17-Mar-19,
2263,Kali,Yates,09/10/1965,IT Manager - Support,07-Jan-20,
2264,Piper,Guzman,05/03/1979,IT Manager - Infra,24-Feb-21,29-Dec-21
2265,Halle,Pena,30/12/1944,IT Support,30-Dec-19,
2266,Jameson,Eaton,10/02/1975,IT Support,12-May-20,17-Mar-21
2267,Antony,Brandt,18/06/1971,IT Support,04-Apr-23,
2268,Armani,Rogers,06/08/1963,IT Support,04-Jan-21,28-Apr-22
2269,Jacoby,Lyons,15/01/1974,IT Manager - Support,28-Apr-20,01-Dec-22
2270,Dylan,Livingston,19/09/1952,IT Support,16-Apr-19,31-Jul-21
2271,Raelynn,Compton,20/07/1996,IT Support,09-Jul-22,
2272,Darryl,Richmond,04/04/1987,IT Support,29-Aug-22,15-Jan-23
2273,Ana,Stafford,16/05/1956,IT Support,26-Jan-20,11-Dec-20
2274,Carlos,Mccoy,23/01/2000,IT Manager - Support,18-Feb-20,
2275,Michael,Albert,09/12/1950,Production Manager,25-Jan-22,
2276,Courtney E,Wallace,21/11/1982,Production Manager,10-Jul-23,
2277,Amy,Dunn,29/09/1963,Production Manager,14-Apr-22,
2278,Kissy,Sullivan,27/05/1963,Production Manager,10-Jul-22,
2279,Walter,Immediato,12/02/1977,Production Manager,27-Jun-22,
2280,Ebonee,Peterson,06/03/1985,Production Manager,04-Dec-18,07-Jul-23
2281,Elijiah,Gray,12/09/1998,Production Manager,10-Sep-19,
2282,Charles,Bozzi,28/07/1967,Production Manager,25-Apr-19,
2283,Sean,Quinn,17/12/1961,Shared Services Manager,03-Oct-18,27-Jun-19
2284,Jennifer,Zamora,23/09/1960,CIO,14-Jun-22,
2285,Webster L,Butler,28/05/1971,Production Manager,15-Feb-22,
2286,Brannon,Miller,10/10/1981,Production Manager,24-Sep-18,18-Jan-21
